Source;S_code;S_family;S_category;Target;T_code;T_family;T_category;Type;Id;Weight;Group_01;Group_02;Group_03;Matchings Count
172;DO7;DO;X;171;DO6;DO;X;Directed;164;1.0;INTER;X-X;CLUSTER;1
172;DO7;DO;X;177;DO12;DO;X;Directed;159;1.0;INTER;X-X;CLUSTER;1
172;DO7;DO;X;179;DO14;DO;X;Directed;160;1.0;INTER;X-X;CLUSTER;1
172;DO7;DO;X;180;DO15;DO;X;Directed;161;1.0;INTER;X-X;CLUSTER;1
173;DO8;DO;X;167;DO2;DO;X;Directed;167;1.0;INTER;X-X;CLUSTER;1
173;DO8;DO;X;169;DO4;DO;X;Directed;168;1.0;INTER;X-X;CLUSTER;1
173;DO8;DO;X;170;DO5;DO;X;Directed;169;1.0;INTER;X-X;CLUSTER;1
173;DO8;DO;X;172;DO7;DO;X;Directed;170;1.0;INTER;X-X;CLUSTER;1
173;DO8;DO;X;177;DO12;DO;X;Directed;165;1.0;INTER;X-X;CLUSTER;1
173;DO8;DO;X;182;DO17;DO;X;Directed;166;1.0;INTER;X-X;CLUSTER;1
174;DO9;DO;X;169;DO4;DO;X;Directed;173;1.0;INTER;X-X;CLUSTER;1
174;DO9;DO;X;170;DO5;DO;X;Directed;174;1.0;INTER;X-X;CLUSTER;1
174;DO9;DO;X;175;DO10;DO;X;Directed;171;1.0;INTER;X-X;CLUSTER;1
174;DO9;DO;X;182;DO17;DO;X;Directed;172;1.0;INTER;X-X;CLUSTER;1
175;DO10;DO;X;166;DO1;DO;X;Directed;62;1.0;INTER;X-X;CLUSTER;1
175;DO10;DO;X;168;DO3;DO;X;Directed;66;1.0;INTER;X-X;CLUSTER;1
175;DO10;DO;X;176;DO11;DO;X;Directed;63;1.0;INTER;X-X;CLUSTER;1
175;DO10;DO;X;177;DO12;DO;X;Directed;64;1.0;INTER;X-X;CLUSTER;1
175;DO10;DO;X;182;DO17;DO;X;Directed;65;1.0;INTER;X-X;CLUSTER;1
176;DO11;DO;X;166;DO1;DO;X;Directed;67;1.0;INTER;X-X;CLUSTER;1
176;DO11;DO;X;167;DO2;DO;X;Directed;71;1.0;INTER;X-X;CLUSTER;1
176;DO11;DO;X;169;DO4;DO;X;Directed;72;1.0;INTER;X-X;CLUSTER;1
176;DO11;DO;X;170;DO5;DO;X;Directed;73;1.0;INTER;X-X;CLUSTER;1
176;DO11;DO;X;177;DO12;DO;X;Directed;68;1.0;INTER;X-X;CLUSTER;1
176;DO11;DO;X;178;DO13;DO;X;Directed;69;1.0;INTER;X-X;CLUSTER;1
176;DO11;DO;X;179;DO14;DO;X;Directed;70;1.0;INTER;X-X;CLUSTER;1
177;DO12;DO;X;167;DO2;DO;X;Directed;77;1.0;INTER;X-X;CLUSTER;1
177;DO12;DO;X;170;DO5;DO;X;Directed;78;1.0;INTER;X-X;CLUSTER;1
177;DO12;DO;X;172;DO7;DO;X;Directed;79;1.0;INTER;X-X;CLUSTER;1
177;DO12;DO;X;175;DO10;DO;X;Directed;74;1.0;INTER;X-X;CLUSTER;1
177;DO12;DO;X;178;DO13;DO;X;Directed;75;1.0;INTER;X-X;CLUSTER;1
177;DO12;DO;X;181;DO16;DO;X;Directed;76;1.0;INTER;X-X;CLUSTER;1
178;DO13;DO;X;167;DO2;DO;X;Directed;83;1.0;INTER;X-X;CLUSTER;1
178;DO13;DO;X;170;DO5;DO;X;Directed;84;1.0;INTER;X-X;CLUSTER;1
178;DO13;DO;X;172;DO7;DO;X;Directed;85;1.0;INTER;X-X;CLUSTER;1
178;DO13;DO;X;176;DO11;DO;X;Directed;80;1.0;INTER;X-X;CLUSTER;1
178;DO13;DO;X;177;DO12;DO;X;Directed;81;1.0;INTER;X-X;CLUSTER;1
178;DO13;DO;X;179;DO14;DO;X;Directed;82;1.0;INTER;X-X;CLUSTER;1
179;DO14;DO;X;168;DO3;DO;X;Directed;89;1.0;INTER;X-X;CLUSTER;1
179;DO14;DO;X;171;DO6;DO;X;Directed;90;1.0;INTER;X-X;CLUSTER;1
179;DO14;DO;X;172;DO7;DO;X;Directed;91;1.0;INTER;X-X;CLUSTER;1
179;DO14;DO;X;173;DO8;DO;X;Directed;92;1.0;INTER;X-X;CLUSTER;1
179;DO14;DO;X;174;DO9;DO;X;Directed;93;1.0;INTER;X-X;CLUSTER;1
179;DO14;DO;X;177;DO12;DO;X;Directed;86;1.0;INTER;X-X;CLUSTER;1
179;DO14;DO;X;180;DO15;DO;X;Directed;87;1.0;INTER;X-X;CLUSTER;1
179;DO14;DO;X;181;DO16;DO;X;Directed;88;1.0;INTER;X-X;CLUSTER;1
180;DO15;DO;X;169;DO4;DO;X;Directed;100;1.0;INTER;X-X;CLUSTER;1
180;DO15;DO;X;170;DO5;DO;X;Directed;101;1.0;INTER;X-X;CLUSTER;1
180;DO15;DO;X;171;DO6;DO;X;Directed;102;1.0;INTER;X-X;CLUSTER;1
180;DO15;DO;X;172;DO7;DO;X;Directed;103;1.0;INTER;X-X;CLUSTER;1
180;DO15;DO;X;173;DO8;DO;X;Directed;104;1.0;INTER;X-X;CLUSTER;1
180;DO15;DO;X;175;DO10;DO;X;Directed;94;1.0;INTER;X-X;CLUSTER;1
180;DO15;DO;X;176;DO11;DO;X;Directed;95;1.0;INTER;X-X;CLUSTER;1
180;DO15;DO;X;177;DO12;DO;X;Directed;96;1.0;INTER;X-X;CLUSTER;1
180;DO15;DO;X;178;DO13;DO;X;Directed;97;1.0;INTER;X-X;CLUSTER;1
180;DO15;DO;X;179;DO14;DO;X;Directed;98;1.0;INTER;X-X;CLUSTER;1
180;DO15;DO;X;182;DO17;DO;X;Directed;99;1.0;INTER;X-X;CLUSTER;1
181;DO16;DO;X;166;DO1;DO;X;Directed;105;1.0;INTER;X-X;CLUSTER;1
181;DO16;DO;X;168;DO3;DO;X;Directed;109;1.0;INTER;X-X;CLUSTER;1
181;DO16;DO;X;170;DO5;DO;X;Directed;110;1.0;INTER;X-X;CLUSTER;1
181;DO16;DO;X;171;DO6;DO;X;Directed;111;1.0;INTER;X-X;CLUSTER;1
181;DO16;DO;X;177;DO12;DO;X;Directed;106;1.0;INTER;X-X;CLUSTER;1
181;DO16;DO;X;178;DO13;DO;X;Directed;107;1.0;INTER;X-X;CLUSTER;1
181;DO16;DO;X;182;DO17;DO;X;Directed;108;1.0;INTER;X-X;CLUSTER;1
182;DO17;DO;X;166;DO1;DO;X;Directed;112;1.0;INTER;X-X;CLUSTER;1
182;DO17;DO;X;167;DO2;DO;X;Directed;117;1.0;INTER;X-X;CLUSTER;1
182;DO17;DO;X;168;DO3;DO;X;Directed;118;1.0;INTER;X-X;CLUSTER;1
182;DO17;DO;X;169;DO4;DO;X;Directed;119;1.0;INTER;X-X;CLUSTER;1
182;DO17;DO;X;170;DO5;DO;X;Directed;120;1.0;INTER;X-X;CLUSTER;1
182;DO17;DO;X;175;DO10;DO;X;Directed;113;1.0;INTER;X-X;CLUSTER;1
182;DO17;DO;X;176;DO11;DO;X;Directed;114;1.0;INTER;X-X;CLUSTER;1
182;DO17;DO;X;177;DO12;DO;X;Directed;115;1.0;INTER;X-X;CLUSTER;1
182;DO17;DO;X;178;DO13;DO;X;Directed;116;1.0;INTER;X-X;CLUSTER;1
2;TL1;TL;X;1;TL0;TL;HUB;Directed;771;1.0;INTER;X-HUB;CLUSTER;1
2;TL1;TL;X;4;TL3;TL;X;Directed;772;1.0;INTER;X-X;CLUSTER;1
2;TL1;TL;X;5;TL4;TL;X;Directed;773;1.0;INTER;X-X;CLUSTER;1
2;TL1;TL;X;6;TL5;TL;X;Directed;774;1.0;INTER;X-X;CLUSTER;1
2;TL1;TL;X;10;SA1;SA;HUB;Directed;766;1.0;OUTER;X-HUB;X;1
2;TL1;TL;X;11;SA2;SA;HUB;Directed;767;1.0;OUTER;X-HUB;X;1
2;TL1;TL;X;12;SA3;SA;HUB;Directed;768;1.0;OUTER;X-HUB;X;1
2;TL1;TL;X;13;SA4;SA;HUB;Directed;769;1.0;OUTER;X-HUB;X;1
2;TL1;TL;X;14;SA5;SA;HUB;Directed;770;1.0;OUTER;X-HUB;X;1
2;TL1;TL;X;46;PR2;PR;X;Directed;754;1.0;OUTER;X-X;CLUSTER;1
2;TL1;TL;X;47;PR3;PR;X;Directed;755;1.0;OUTER;X-X;CLUSTER;1
2;TL1;TL;X;48;PR4;PR;X;Directed;756;1.0;OUTER;X-X;CLUSTER;1
2;TL1;TL;X;49;PR5;PR;X;Directed;757;1.0;OUTER;X-X;CLUSTER;1
2;TL1;TL;X;50;PR6;PR;X;Directed;758;1.0;OUTER;X-X;CLUSTER;1
2;TL1;TL;X;51;PR7;PR;X;Directed;759;1.0;OUTER;X-X;CLUSTER;1
2;TL1;TL;X;53;RA1;RA;HUB;Directed;760;1.0;OUTER;X-HUB;X;1
2;TL1;TL;X;54;RA2;RA;HUB;Directed;761;1.0;OUTER;X-HUB;X;1
2;TL1;TL;X;55;RA3;RA;HUB;Directed;762;1.0;OUTER;X-HUB;X;1
2;TL1;TL;X;56;RA4;RA;HUB;Directed;763;1.0;OUTER;X-HUB;X;1
2;TL1;TL;X;57;RA5;RA;HUB;Directed;764;1.0;OUTER;X-HUB;X;1
2;TL1;TL;X;58;RA6;RA;HUB;Directed;765;1.0;OUTER;X-HUB;X;1
3;TL2;TL;X;1;TL0;TL;HUB;Directed;791;1.0;INTER;X-HUB;CLUSTER;1
3;TL2;TL;X;4;TL3;TL;X;Directed;9456;1.0;INTER;X-X;CLUSTER;
3;TL2;TL;X;8;TL7;TL;X;Directed;792;1.0;INTER;X-X;CLUSTER;1
3;TL2;TL;X;10;SA1;SA;HUB;Directed;786;1.0;OUTER;X-HUB;X;1
3;TL2;TL;X;11;SA2;SA;HUB;Directed;787;1.0;OUTER;X-HUB;X;1
3;TL2;TL;X;12;SA3;SA;HUB;Directed;788;1.0;OUTER;X-HUB;X;1
3;TL2;TL;X;13;SA4;SA;HUB;Directed;789;1.0;OUTER;X-HUB;X;1
3;TL2;TL;X;14;SA5;SA;HUB;Directed;790;1.0;OUTER;X-HUB;X;1
3;TL2;TL;X;45;PR1;PR;X;Directed;775;1.0;OUTER;X-X;CLUSTER;1
3;TL2;TL;X;48;PR4;PR;X;Directed;776;1.0;OUTER;X-X;CLUSTER;1
3;TL2;TL;X;50;PR6;PR;X;Directed;777;1.0;OUTER;X-X;CLUSTER;1
3;TL2;TL;X;51;PR7;PR;X;Directed;778;1.0;OUTER;X-X;CLUSTER;1
3;TL2;TL;X;52;PR8;PR;X;Directed;779;1.0;OUTER;X-X;CLUSTER;1
3;TL2;TL;X;53;RA1;RA;HUB;Directed;780;1.0;OUTER;X-HUB;X;1
3;TL2;TL;X;54;RA2;RA;HUB;Directed;781;1.0;OUTER;X-HUB;X;1
3;TL2;TL;X;55;RA3;RA;HUB;Directed;782;1.0;OUTER;X-HUB;X;1
3;TL2;TL;X;56;RA4;RA;HUB;Directed;783;1.0;OUTER;X-HUB;X;1
3;TL2;TL;X;57;RA5;RA;HUB;Directed;784;1.0;OUTER;X-HUB;X;1
3;TL2;TL;X;58;RA6;RA;HUB;Directed;785;1.0;OUTER;X-HUB;X;1
4;TL3;TL;X;1;TL0;TL;HUB;Directed;811;1.0;INTER;X-HUB;CLUSTER;1
4;TL3;TL;X;2;TL1;TL;X;Directed;812;1.0;INTER;X-X;CLUSTER;1
4;TL3;TL;X;10;SA1;SA;HUB;Directed;806;1.0;OUTER;X-HUB;X;1
4;TL3;TL;X;11;SA2;SA;HUB;Directed;807;1.0;OUTER;X-HUB;X;1
4;TL3;TL;X;12;SA3;SA;HUB;Directed;808;1.0;OUTER;X-HUB;X;1
4;TL3;TL;X;13;SA4;SA;HUB;Directed;809;1.0;OUTER;X-HUB;X;1
4;TL3;TL;X;14;SA5;SA;HUB;Directed;810;1.0;OUTER;X-HUB;X;1
4;TL3;TL;X;45;PR1;PR;X;Directed;793;1.0;OUTER;X-X;CLUSTER;1
4;TL3;TL;X;46;PR2;PR;X;Directed;794;1.0;OUTER;X-X;CLUSTER;1
4;TL3;TL;X;47;PR3;PR;X;Directed;795;1.0;OUTER;X-X;CLUSTER;1
4;TL3;TL;X;48;PR4;PR;X;Directed;796;1.0;OUTER;X-X;CLUSTER;1
4;TL3;TL;X;49;PR5;PR;X;Directed;797;1.0;OUTER;X-X;CLUSTER;1
4;TL3;TL;X;50;PR6;PR;X;Directed;798;1.0;OUTER;X-X;CLUSTER;1
4;TL3;TL;X;51;PR7;PR;X;Directed;799;1.0;OUTER;X-X;CLUSTER;1
4;TL3;TL;X;53;RA1;RA;HUB;Directed;800;1.0;OUTER;X-HUB;X;1
4;TL3;TL;X;54;RA2;RA;HUB;Directed;801;1.0;OUTER;X-HUB;X;1
4;TL3;TL;X;55;RA3;RA;HUB;Directed;802;1.0;OUTER;X-HUB;X;1
4;TL3;TL;X;56;RA4;RA;HUB;Directed;803;1.0;OUTER;X-HUB;X;1
4;TL3;TL;X;57;RA5;RA;HUB;Directed;804;1.0;OUTER;X-HUB;X;1
4;TL3;TL;X;58;RA6;RA;HUB;Directed;805;1.0;OUTER;X-HUB;X;1
5;TL4;TL;X;1;TL0;TL;HUB;Directed;827;1.0;INTER;X-HUB;CLUSTER;1
5;TL4;TL;X;2;TL1;TL;X;Directed;828;1.0;INTER;X-X;CLUSTER;1
5;TL4;TL;X;4;TL3;TL;X;Directed;9457;1.0;INTER;X-X;CLUSTER;
5;TL4;TL;X;10;SA1;SA;HUB;Directed;822;1.0;OUTER;X-HUB;X;1
5;TL4;TL;X;11;SA2;SA;HUB;Directed;823;1.0;OUTER;X-HUB;X;1
5;TL4;TL;X;12;SA3;SA;HUB;Directed;824;1.0;OUTER;X-HUB;X;1
5;TL4;TL;X;13;SA4;SA;HUB;Directed;825;1.0;OUTER;X-HUB;X;1
5;TL4;TL;X;14;SA5;SA;HUB;Directed;826;1.0;OUTER;X-HUB;X;1
5;TL4;TL;X;47;PR3;PR;X;Directed;813;1.0;OUTER;X-X;CLUSTER;1
5;TL4;TL;X;48;PR4;PR;X;Directed;814;1.0;OUTER;X-X;CLUSTER;1
5;TL4;TL;X;51;PR7;PR;X;Directed;815;1.0;OUTER;X-X;CLUSTER;1
5;TL4;TL;X;53;RA1;RA;HUB;Directed;816;1.0;OUTER;X-HUB;X;1
5;TL4;TL;X;54;RA2;RA;HUB;Directed;817;1.0;OUTER;X-HUB;X;1
5;TL4;TL;X;55;RA3;RA;HUB;Directed;818;1.0;OUTER;X-HUB;X;1
5;TL4;TL;X;56;RA4;RA;HUB;Directed;819;1.0;OUTER;X-HUB;X;1
5;TL4;TL;X;57;RA5;RA;HUB;Directed;820;1.0;OUTER;X-HUB;X;1
5;TL4;TL;X;58;RA6;RA;HUB;Directed;821;1.0;OUTER;X-HUB;X;1
6;TL5;TL;X;1;TL0;TL;HUB;Directed;845;1.0;INTER;X-HUB;CLUSTER;1
6;TL5;TL;X;2;TL1;TL;X;Directed;846;1.0;INTER;X-X;CLUSTER;1
6;TL5;TL;X;4;TL3;TL;X;Directed;9455;1.0;INTER;X-X;CLUSTER;
6;TL5;TL;X;10;SA1;SA;HUB;Directed;840;1.0;OUTER;X-HUB;X;1
6;TL5;TL;X;11;SA2;SA;HUB;Directed;841;1.0;OUTER;X-HUB;X;1
6;TL5;TL;X;12;SA3;SA;HUB;Directed;842;1.0;OUTER;X-HUB;X;1
6;TL5;TL;X;13;SA4;SA;HUB;Directed;843;1.0;OUTER;X-HUB;X;1
6;TL5;TL;X;14;SA5;SA;HUB;Directed;844;1.0;OUTER;X-HUB;X;1
6;TL5;TL;X;45;PR1;PR;X;Directed;829;1.0;OUTER;X-X;CLUSTER;1
6;TL5;TL;X;46;PR2;PR;X;Directed;830;1.0;OUTER;X-X;CLUSTER;1
6;TL5;TL;X;47;PR3;PR;X;Directed;831;1.0;OUTER;X-X;CLUSTER;1
6;TL5;TL;X;48;PR4;PR;X;Directed;832;1.0;OUTER;X-X;CLUSTER;1
6;TL5;TL;X;50;PR6;PR;X;Directed;833;1.0;OUTER;X-X;CLUSTER;1
6;TL5;TL;X;53;RA1;RA;HUB;Directed;834;1.0;OUTER;X-HUB;X;1
6;TL5;TL;X;54;RA2;RA;HUB;Directed;835;1.0;OUTER;X-HUB;X;1
6;TL5;TL;X;55;RA3;RA;HUB;Directed;836;1.0;OUTER;X-HUB;X;1
6;TL5;TL;X;56;RA4;RA;HUB;Directed;837;1.0;OUTER;X-HUB;X;1
6;TL5;TL;X;57;RA5;RA;HUB;Directed;838;1.0;OUTER;X-HUB;X;1
6;TL5;TL;X;58;RA6;RA;HUB;Directed;839;1.0;OUTER;X-HUB;X;1
7;TL6;TL;X;1;TL0;TL;HUB;Directed;863;1.0;INTER;X-HUB;CLUSTER;1
7;TL6;TL;X;8;TL7;TL;X;Directed;9458;1.0;INTER;X-X;CLUSTER;
7;TL6;TL;X;10;SA1;SA;HUB;Directed;858;1.0;OUTER;X-HUB;X;1
7;TL6;TL;X;11;SA2;SA;HUB;Directed;859;1.0;OUTER;X-HUB;X;1
7;TL6;TL;X;12;SA3;SA;HUB;Directed;860;1.0;OUTER;X-HUB;X;1
7;TL6;TL;X;13;SA4;SA;HUB;Directed;861;1.0;OUTER;X-HUB;X;1
7;TL6;TL;X;14;SA5;SA;HUB;Directed;862;1.0;OUTER;X-HUB;X;1
7;TL6;TL;X;45;PR1;PR;X;Directed;847;1.0;OUTER;X-X;CLUSTER;1
7;TL6;TL;X;46;PR2;PR;X;Directed;848;1.0;OUTER;X-X;CLUSTER;1
7;TL6;TL;X;50;PR6;PR;X;Directed;849;1.0;OUTER;X-X;CLUSTER;1
7;TL6;TL;X;51;PR7;PR;X;Directed;850;1.0;OUTER;X-X;CLUSTER;1
7;TL6;TL;X;52;PR8;PR;X;Directed;851;1.0;OUTER;X-X;CLUSTER;1
7;TL6;TL;X;53;RA1;RA;HUB;Directed;852;1.0;OUTER;X-HUB;X;1
7;TL6;TL;X;54;RA2;RA;HUB;Directed;853;1.0;OUTER;X-HUB;X;1
7;TL6;TL;X;55;RA3;RA;HUB;Directed;854;1.0;OUTER;X-HUB;X;1
7;TL6;TL;X;56;RA4;RA;HUB;Directed;855;1.0;OUTER;X-HUB;X;1
7;TL6;TL;X;57;RA5;RA;HUB;Directed;856;1.0;OUTER;X-HUB;X;1
7;TL6;TL;X;58;RA6;RA;HUB;Directed;857;1.0;OUTER;X-HUB;X;1
8;TL7;TL;X;1;TL0;TL;HUB;Directed;879;1.0;INTER;X-HUB;CLUSTER;1
8;TL7;TL;X;9;TL8;TL;X;Directed;880;1.0;INTER;X-X;CLUSTER;1
8;TL7;TL;X;10;SA1;SA;HUB;Directed;874;1.0;OUTER;X-HUB;X;1
8;TL7;TL;X;11;SA2;SA;HUB;Directed;875;1.0;OUTER;X-HUB;X;1
8;TL7;TL;X;12;SA3;SA;HUB;Directed;876;1.0;OUTER;X-HUB;X;1
8;TL7;TL;X;13;SA4;SA;HUB;Directed;877;1.0;OUTER;X-HUB;X;1
8;TL7;TL;X;14;SA5;SA;HUB;Directed;878;1.0;OUTER;X-HUB;X;1
8;TL7;TL;X;46;PR2;PR;X;Directed;864;1.0;OUTER;X-X;CLUSTER;1
8;TL7;TL;X;47;PR3;PR;X;Directed;865;1.0;OUTER;X-X;CLUSTER;1
8;TL7;TL;X;48;PR4;PR;X;Directed;866;1.0;OUTER;X-X;CLUSTER;1
8;TL7;TL;X;49;PR5;PR;X;Directed;867;1.0;OUTER;X-X;CLUSTER;1
8;TL7;TL;X;53;RA1;RA;HUB;Directed;868;1.0;OUTER;X-HUB;X;1
8;TL7;TL;X;54;RA2;RA;HUB;Directed;869;1.0;OUTER;X-HUB;X;1
8;TL7;TL;X;55;RA3;RA;HUB;Directed;870;1.0;OUTER;X-HUB;X;1
8;TL7;TL;X;56;RA4;RA;HUB;Directed;871;1.0;OUTER;X-HUB;X;1
8;TL7;TL;X;57;RA5;RA;HUB;Directed;872;1.0;OUTER;X-HUB;X;1
8;TL7;TL;X;58;RA6;RA;HUB;Directed;873;1.0;OUTER;X-HUB;X;1
9;TL8;TL;X;1;TL0;TL;HUB;Directed;898;1.0;INTER;X-HUB;CLUSTER;1
9;TL8;TL;X;2;TL1;TL;X;Directed;899;1.0;INTER;X-X;CLUSTER;1
9;TL8;TL;X;10;SA1;SA;HUB;Directed;893;1.0;OUTER;X-HUB;X;1
9;TL8;TL;X;11;SA2;SA;HUB;Directed;894;1.0;OUTER;X-HUB;X;1
9;TL8;TL;X;12;SA3;SA;HUB;Directed;895;1.0;OUTER;X-HUB;X;1
9;TL8;TL;X;13;SA4;SA;HUB;Directed;896;1.0;OUTER;X-HUB;X;1
9;TL8;TL;X;14;SA5;SA;HUB;Directed;897;1.0;OUTER;X-HUB;X;1
9;TL8;TL;X;46;PR2;PR;X;Directed;881;1.0;OUTER;X-X;CLUSTER;1
9;TL8;TL;X;47;PR3;PR;X;Directed;882;1.0;OUTER;X-X;CLUSTER;1
9;TL8;TL;X;48;PR4;PR;X;Directed;883;1.0;OUTER;X-X;CLUSTER;1
9;TL8;TL;X;49;PR5;PR;X;Directed;884;1.0;OUTER;X-X;CLUSTER;1
9;TL8;TL;X;50;PR6;PR;X;Directed;885;1.0;OUTER;X-X;CLUSTER;1
9;TL8;TL;X;52;PR8;PR;X;Directed;886;1.0;OUTER;X-X;CLUSTER;1
9;TL8;TL;X;53;RA1;RA;HUB;Directed;887;1.0;OUTER;X-HUB;X;1
9;TL8;TL;X;54;RA2;RA;HUB;Directed;888;1.0;OUTER;X-HUB;X;1
9;TL8;TL;X;55;RA3;RA;HUB;Directed;889;1.0;OUTER;X-HUB;X;1
9;TL8;TL;X;56;RA4;RA;HUB;Directed;890;1.0;OUTER;X-HUB;X;1
9;TL8;TL;X;57;RA5;RA;HUB;Directed;891;1.0;OUTER;X-HUB;X;1
9;TL8;TL;X;58;RA6;RA;HUB;Directed;892;1.0;OUTER;X-HUB;X;1
123;AP7;AP;X;122;AP6;AP;HUB;Directed;53;1.0;INTER;X-HUB;CLUSTER;1
124;AP8;AP;X;122;AP6;AP;HUB;Directed;54;1.0;INTER;X-HUB;CLUSTER;1
125;AP9;AP;X;119;AP3;AP;HUB;Directed;11728;1.0;INTER;X-HUB;CLUSTER;
125;AP9;AP;X;122;AP6;AP;HUB;Directed;55;1.0;INTER;X-HUB;CLUSTER;1
126;AP10;AP;X;122;AP6;AP;HUB;Directed;6;1.0;INTER;X-HUB;CLUSTER;1
127;AP11;AP;X;119;AP3;AP;HUB;Directed;7;1.0;INTER;X-HUB;CLUSTER;1
127;AP11;AP;X;122;AP6;AP;HUB;Directed;8;1.0;INTER;X-HUB;CLUSTER;1
128;AP12;AP;X;119;AP3;AP;HUB;Directed;9;1.0;INTER;X-HUB;CLUSTER;1
128;AP12;AP;X;121;AP5;AP;HUB;Directed;10;1.0;INTER;X-HUB;CLUSTER;1
129;AP13;AP;X;122;AP6;AP;HUB;Directed;11;1.0;INTER;X-HUB;CLUSTER;1
130;AP14;AP;X;122;AP6;AP;HUB;Directed;12;1.0;INTER;X-HUB;CLUSTER;1
131;AP15;AP;X;122;AP6;AP;HUB;Directed;13;1.0;INTER;X-HUB;CLUSTER;1
132;AP16;AP;X;122;AP6;AP;HUB;Directed;14;1.0;INTER;X-HUB;CLUSTER;1
134;AP18;AP;X;122;AP6;AP;HUB;Directed;16;1.0;INTER;X-HUB;CLUSTER;1
135;AP19;AP;X;122;AP6;AP;HUB;Directed;17;1.0;INTER;X-HUB;CLUSTER;1
137;AP21;AP;X;122;AP6;AP;HUB;Directed;11719;1.0;INTER;X-HUB;CLUSTER;
138;AP22;AP;X;119;AP3;AP;HUB;Directed;11747;1.0;INTER;X-HUB;CLUSTER;
138;AP22;AP;X;122;AP6;AP;HUB;Directed;11735;1.0;INTER;X-HUB;CLUSTER;
139;AP23;AP;X;119;AP3;AP;HUB;Directed;11736;1.0;INTER;X-HUB;CLUSTER;
140;AP24;AP;X;117;AP1;AP;HUB;Directed;14751;1.0;INTER;X-HUB;CLUSTER;
140;AP24;AP;X;118;AP2;AP;HUB;Directed;11743;1.0;INTER;X-HUB;CLUSTER;
141;AP25;AP;X;36;SA27;SA;X;Directed;14832;1.0;OUTER;X-X;X;
141;AP25;AP;X;117;AP1;AP;HUB;Directed;11618;1.0;INTER;X-HUB;CLUSTER;
141;AP25;AP;X;118;AP2;AP;HUB;Directed;11619;1.0;INTER;X-HUB;CLUSTER;
141;AP25;AP;X;119;AP3;AP;HUB;Directed;11620;1.0;INTER;X-HUB;CLUSTER;
142;AP26;AP;X;118;AP2;AP;HUB;Directed;11744;1.0;INTER;X-HUB;CLUSTER;
142;AP26;AP;X;119;AP3;AP;HUB;Directed;11745;1.0;INTER;X-HUB;CLUSTER;
142;AP26;AP;X;122;AP6;AP;HUB;Directed;11746;1.0;INTER;X-HUB;CLUSTER;
143;AP27;AP;X;118;AP2;AP;HUB;Directed;11749;1.0;INTER;X-HUB;CLUSTER;
144;AP28;AP;X;36;SA27;SA;X;Directed;14833;1.0;OUTER;X-X;X;
144;AP28;AP;X;118;AP2;AP;HUB;Directed;11725;1.0;INTER;X-HUB;CLUSTER;
145;AP29;AP;X;118;AP2;AP;HUB;Directed;11750;1.0;INTER;X-HUB;CLUSTER;
146;AP30;AP;X;119;AP3;AP;HUB;Directed;11740;1.0;INTER;X-HUB;CLUSTER;
147;AP31;AP;X;120;AP4;AP;HUB;Directed;11729;1.0;INTER;X-HUB;CLUSTER;
148;AP32;AP;X;122;AP6;AP;HUB;Directed;11741;1.0;INTER;X-HUB;CLUSTER;
149;AP33;AP;X;122;AP6;AP;HUB;Directed;11730;1.0;INTER;X-HUB;CLUSTER;
150;AP34;AP;X;119;AP3;AP;HUB;Directed;14750;1.0;INTER;X-HUB;CLUSTER;
151;AP35;AP;X;121;AP5;AP;HUB;Directed;11737;1.0;INTER;X-HUB;CLUSTER;
152;AP36;AP;X;121;AP5;AP;HUB;Directed;11624;1.0;INTER;X-HUB;CLUSTER;
153;AP37;AP;X;119;AP3;AP;HUB;Directed;11621;1.0;INTER;X-HUB;CLUSTER;
153;AP37;AP;X;120;AP4;AP;HUB;Directed;11622;1.0;INTER;X-HUB;CLUSTER;
153;AP37;AP;X;121;AP5;AP;HUB;Directed;11623;1.0;INTER;X-HUB;CLUSTER;
154;AP38;AP;X;119;AP3;AP;HUB;Directed;11724;1.0;INTER;X-HUB;CLUSTER;
155;AP39;AP;X;119;AP3;AP;HUB;Directed;11616;1.0;INTER;X-HUB;CLUSTER;
155;AP39;AP;X;121;AP5;AP;HUB;Directed;11617;1.0;INTER;X-HUB;CLUSTER;
156;AP40;AP;X;121;AP5;AP;HUB;Directed;11742;1.0;INTER;X-HUB;CLUSTER;
157;AP41;AP;X;119;AP3;AP;HUB;Directed;11720;1.0;INTER;X-HUB;CLUSTER;
158;AP42;AP;X;119;AP3;AP;HUB;Directed;11732;1.0;INTER;X-HUB;CLUSTER;
158;AP42;AP;X;120;AP4;AP;HUB;Directed;11731;1.0;INTER;X-HUB;CLUSTER;
158;AP42;AP;X;121;AP5;AP;HUB;Directed;11733;1.0;INTER;X-HUB;CLUSTER;
159;AP43;AP;X;119;AP3;AP;HUB;Directed;11722;1.0;INTER;X-HUB;CLUSTER;
159;AP43;AP;X;120;AP4;AP;HUB;Directed;11723;1.0;INTER;X-HUB;CLUSTER;
159;AP43;AP;X;121;AP5;AP;HUB;Directed;11721;1.0;INTER;X-HUB;CLUSTER;
160;AP44;AP;X;120;AP4;AP;HUB;Directed;11748;1.0;INTER;X-HUB;CLUSTER;
161;AP45;AP;X;121;AP5;AP;HUB;Directed;11734;1.0;INTER;X-HUB;CLUSTER;
